Year;Day;01;02;03;04;05;06;07;08;09;10;11;12
2018;6;1370.00;2010.00;1020.00;1060.00;442.00;539.00;249.00;188.00;212.00;192.00;185.00;411.00
2018;7;1460.00;1940.00;981.00;1120.00;456.00;594.00;243.00;194.00;202.00;190.00;198.00;426.00
2018;8;1510.00;1860.00;1000.00;1080.00;402.00;569.00;237.00;198.00;188.00;192.00;187.00;437.00
2018;9;1540.00;1800.00;988.00;1010.00;425.00;464.00;231.00;241.00;186.00;191.00;178.00;441.00
2018;10;1560.00;1740.00;973.00;1040.00;394.00;469.00;210.00;223.00;227.00;193.00;194.00;453.00
2018;11;1590.00;1690.00;1040.00;1030.00;400.00;544.00;204.00;201.00;179.00;203.00;212.00;426.00
2018;12;1610.00;1660.00;1100.00;1030.00;365.00;970.00;190.00;210.00;185.00;233.00;301.00;450.00
2018;13;1540.00;1610.00;1110.00;1030.00;414.00;840.00;208.00;228.00;201.00;193.00;241.00;488.00
2018;14;1440.00;1590.00;1050.00;963.00;390.00;777.00;174.00;220.00;203.00;195.00;190.00;450.00
2018;15;1350.00;1570.00;1040.00;941.00;491.00;575.00;203.00;208.00;187.00;217.00;209.00;436.00
2018;16;1330.00;1520.00;1030.00;865.00;483.00;550.00;214.00;219.00;182.00;224.00;204.00;488.00
2018;17;1300.00;1480.00;1090.00;810.00;485.00;503.00;241.00;208.00;191.00;199.00;189.00;409.00
2018;18;1330.00;1480.00;1220.00;772.00;455.00;511.00;224.00;195.00;185.00;194.00;187.00;385.00
2018;19;1400.00;1500.00;1250.00;733.00;486.00;440.00;236.00;209.00;203.00;181.00;186.00;361.00
2018;20;1420.00;1530.00;1250.00;681.00;485.00;402.00;244.00;208.00;175.00;186.00;186.00;343.00
2018;21;1480.00;1550.00;1200.00;664.00;465.00;415.00;248.00;197.00;205.00;186.00;190.00;382.00
2018;22;1560.00;1550.00;1150.00;658.00;469.00;375.00;268.00;200.00;183.00;188.00;179.00;390.00
2018;23;1700.00;1510.00;1120.00;627.00;462.00;356.00;229.00;194.00;198.00;178.00;183.00;431.00
2018;24;1780.00;1410.00;1130.00;575.00;407.00;337.00;209.00;209.00;224.00;179.00;236.00;566.00
2018;25;1860.00;1330.00;1160.00;529.00;447.00;322.00;237.00;196.00;192.00;192.00;205.00;558.00
2018;26;1950.00;1270.00;1150.00;568.00;563.00;316.00;207.00;207.00;200.00;170.00;224.00;596.00
2018;27;2010.00;1200.00;1130.00;503.00;397.00;307.00;224.00;204.00;195.00;170.00;205.00;530.00
2018;28;2050.00;1160.00;1130.00;490.00;426.00;276.00;316.00;204.00;195.00;170.00;299.00;584.00
2018;29;2090.00;;1150.00;480.00;555.00;289.00;242.00;288.00;189.00;167.00;233.00;556.00
2018;30;2110.00;;1160.00;644.00;534.00;283.00;198.00;255.00;176.00;239.00;219.00;554.00
2018;31;2120.00;;1200.00;;445.00;;214.00;231.00;;190.00;;497.00
2019;1;412.00;672.00;380.00;445.00;270.00;265.00;172.00;165.00;118.00;153.00;;
2019;2;400.00;858.00;380.00;464.00;279.00;226.00;196.00;139.00;131.00;165.00;;
2019;3;346.00;903.00;368.00;436.00;291.00;248.00;176.00;143.00;115.00;146.00;;
2019;4;357.00;904.00;389.00;444.00;312.00;256.00;157.00;142.00;115.00;156.00;;
2019;5;326.00;801.00;378.00;437.00;295.00;290.00;147.00;156.00;124.00;145.00;;
2019;6;338.00;743.00;381.00;430.00;273.00;360.00;158.00;163.00;117.00;145.00;;
2019;7;334.00;752.00;495.00;423.00;284.00;290.00;162.00;229.00;114.00;150.00;;
2019;8;324.00;687.00;536.00;416.00;296.00;260.00;158.00;155.00;121.00;198.00;;
2019;9;303.00;683.00;566.00;409.00;345.00;245.00;216.00;213.00;123.00;213.00;;
2019;10;325.00;698.00;530.00;403.00;339.00;219.00;156.00;286.00;123.00;172.00;;
2019;11;294.00;741.00;543.00;396.00;648.00;251.00;149.00;160.00;121.00;179.00;;
2019;12;313.00;748.00;560.00;389.00;616.00;237.00;148.00;169.00;134.00;172.00;;
2019;13;322.00;693.00;551.00;382.00;626.00;264.00;178.00;178.00;120.00;174.00;;
2019;14;329.00;676.00;553.00;375.00;506.00;233.00;154.00;171.00;136.00;173.00;;
2019;15;299.00;642.00;580.00;369.00;477.00;281.00;168.00;172.00;134.00;176.00;;
2019;16;346.00;612.00;691.00;362.00;448.00;254.00;147.00;165.00;128.00;222.00;;
2019;17;419.00;596.00;774.00;355.00;421.00;254.00;141.00;176.00;128.00;210.00;;
2019;18;403.00;548.00;789.00;348.00;437.00;222.00;162.00;307.00;121.00;164.00;;
2019;19;406.00;529.00;794.00;341.00;424.00;221.00;160.00;205.00;123.00;200.00;;
2019;20;417.00;511.00;783.00;335.00;411.00;271.00;168.00;187.00;121.00;200.00;;
2019;21;402.00;469.00;775.00;328.00;370.00;206.00;161.00;187.00;116.00;287.00;;
2019;22;396.00;457.00;798.00;321.00;340.00;189.00;147.00;168.00;132.00;265.00;;
2019;23;391.00;421.00;807.00;314.00;352.00;200.00;154.00;182.00;153.00;225.00;;
2019;24;435.00;416.00;781.00;307.00;317.00;199.00;142.00;163.00;126.00;247.00;;
2019;25;391.00;370.00;742.00;301.00;309.00;197.00;139.00;126.00;164.00;265.00;;
2019;26;363.00;346.00;679.00;294.00;311.00;168.00;147.00;134.00;152.00;237.00;;
2019;27;387.00;363.00;644.00;287.00;297.00;165.00;249.00;130.00;171.00;244.00;;
2019;28;469.00;373.00;571.00;280.00;285.00;150.00;162.00;131.00;153.00;;;
2019;29;504.00;;531.00;273.00;283.00;166.00;175.00;125.00;157.00;;;
2019;30;626.00;;505.00;267.00;262.00;168.00;166.00;128.00;161.00;;;
2019;31;656.00;;469.00;;258.00;;148.00;122.00;;;;
